# MJD Lν eLν filter
5.862020363599999837e+04 2.882556716534487726e+43 1.877817713646137330e+42
5.862407972000000154e+04 2.752820293076165783e+43 2.689952991647679769e+42
5.862720326499999646e+04 2.580939718682516494e+43 2.241775755898188269e+42
5.863032057099999656e+04 2.580939718682516494e+43 2.241775755898188269e+42
5.863358333000000130e+04 2.487584609090016771e+43 1.620516403493422669e+42
5.863619516899999871e+04 2.247904522844653338e+43 1.464378795175197999e+42
5.863984909399999742e+04 2.332264818496240757e+43 1.519334611515607148e+42
5.864243517499999871e+04 2.069082755393723821e+43 1.347886834903432033e+42
5.864542351500000223e+04 2.050113290670997507e+43 1.558117556476507376e+42
5.864879168400000344e+04 2.127050794717571706e+43 1.847532845747782229e+42
5.865377327099999820e+04 1.643530852590869128e+43 1.249108665206438706e+42
5.867555160500000056e+04 1.212768368473978141e+43 1.185071873074374110e+42
5.868032323799999722e+04 1.126621049262053884e+43 9.785706097817341528e+41
5.869360561800000141e+04 9.457532908265668768e+42 9.241547297575934898e+41
5.869539753000000201e+04 7.866433237106694988e+42 1.110313277819125458e+42
5.869932246100000339e+04 7.240655104319807843e+42 8.647585532219441671e+41
5.870351332800000091e+04 7.939220447679511424e+42 8.619899077601691147e+41
5.870742762200000288e+04 9.199788880294707336e+42 9.988543863467216869e+41
5.871280487400000129e+04 6.543014174423281329e+42 7.814386115158678666e+41
5.873193149499999708e+04 4.872791861413116485e+42 1.428452966390483699e+42
5.873347468400000071e+04 7.722854649433551436e+42 1.257747434546198610e+42
5.876106297500000073e+04 4.526659849027622679e+42 1.228689621178564194e+42
5.876651802799999859e+04 4.244024292725152791e+42 6.911836242727065167e+41
5.877143064199999935e+04 4.696538222108574357e+42 8.668642694115216190e+41
5.877627844300000288e+04 3.102972031664431632e+42 1.078082904681588139e+42
5.878649174399999902e+04 4.739994755232592683e+42 1.595379013997098884e+42
5.879240469699999812e+04 5.102439466795708473e+42 1.329576782804848094e+42
5.881737202000000252e+04 1.922108331227375995e+42 9.391061721063566818e+41
5.892933586600000126e+04 2.107549875815994237e+42 6.635905290170079865e+41
5.898550180800000089e+04 1.736912181950895617e+42 6.977565229589250050e+41
5.907779091099999641e+04 1.147566498379525481e+42 4.983817978632649494e+41
5.907905250399999932e+04 1.904486336124622512e+42 6.410086276452755074e+41
5.916950262300000031e+04 1.293534037765638509e+42 3.932422863289545533e+41
