# MJD T error
5.822800000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.822800000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.823100000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.823500000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.823700000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.825200000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.825200000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.825500000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.825500000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.826100000000000000e+04 1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.826100000000000000e+04 1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.826100000000000000e+04 1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.826200000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.826600000000000000e+04 1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.826600000000000000e+04 1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.826600000000000000e+04 1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.826700000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.826800000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.826900000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.827100000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.827100000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.827200000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.827300000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.827300000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.827400000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.827500000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.827500000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.827600000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.827600000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.827700000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.827800000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.827800000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.827900000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.827900000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.828000000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.828100000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.828100000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.828300000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.828300000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.828700000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.828700000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.829000000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.829300000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.829600000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.829600000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.830000000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.831300000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.831600000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.831600000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.831900000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.832600000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.832600000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.832900000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.832900000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.833800000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.834100000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.834700000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.835000000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.835000000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.835300000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.835600000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.835900000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.836200000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.836200000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.836500000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.836500000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.836800000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.836800000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.837100000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.837100000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.837400000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.837400000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.838000000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.838000000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.838600000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.838900000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.840000000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.840000000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.842300000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.843000000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.843300000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.843600000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.845600000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.846900000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.847200000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.848200000000000000e+04 1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.848200000000000000e+04 1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.848200000000000000e+04 1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.848300000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.848300000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.848600000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.848600000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.848700000000000000e+04 1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.848700000000000000e+04 1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.848700000000000000e+04 1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.849000000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.849000000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.849100000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.849100000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.858200000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.859300000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.860100000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.860700000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.860700000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.861700000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.862800000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.862800000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.863400000000000000e+04 1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.863400000000000000e+04 1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.863400000000000000e+04 1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.863700000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.863700000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.864000000000000000e+04 1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.864000000000000000e+04 1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.864400000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.865000000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.865000000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.865300000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.865300000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.865700000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.865800000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.866100000000000000e+04 0.000000000000000000e+00 1.000000000000000000e+03 0.000000000000000000e+00
5.866200000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.866200000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.866300000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+03 0.000000000000000000e+00
5.866500000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.866500000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.866800000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.866800000000000000e+04 1.000000000000000000e+03 1.000000000000000000e+00 0.000000000000000000e+00
5.867200000000000000e+04 1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.867200000000000000e+04 1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.867200000000000000e+04 1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.867200000000000000e+04 1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.867200000000000000e+04 1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.867200000000000000e+04 1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.867200000000000000e+04 1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.867200000000000000e+04 1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.867200000000000000e+04 1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.867200000000000000e+04 1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.867200000000000000e+04 1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.867200000000000000e+04 1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.867200000000000000e+04 1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
5.867200000000000000e+04 1.000000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00
