# MJD Lν eLν filter
5.699145423399999709e+04 1.599441129702496945e+43 8.682855709486678365e+41
5.699391183900000033e+04 1.367628869227226053e+43 5.939536711970254910e+41
5.699530503799999860e+04 1.445334135105551279e+43 6.277006393827499222e+41
5.699824590400000307e+04 1.355090372387926124e+43 7.356353390104388604e+41
5.700163088499999867e+04 1.213300173571590103e+43 6.586619628430745016e+41
5.700419420399999944e+04 1.247292352951316994e+43 6.771152327586552587e+41
5.700728996100000222e+04 1.076386543390734058e+43 5.843359202369584174e+41
5.701082776800000283e+04 9.816761949091846602e+42 5.329206930811129556e+41
5.701309150400000362e+04 1.009179127849445207e+43 5.478511580962408871e+41
5.701608553299999767e+04 8.471654970601975063e+42 4.598991257901098095e+41
5.701957415999999648e+04 8.240778853449116711e+42 4.473655978297820303e+41
5.702273979099999997e+04 7.869882708086484532e+42 4.272308291684896791e+41
5.702957430400000158e+04 6.367489826127113437e+42 3.456707118828031355e+41
5.703314041500000167e+04 6.137171502052218460e+42 3.998009576752843888e+41
5.703610777699999744e+04 6.025155498100304769e+42 3.925037678151310562e+41
5.703923010400000203e+04 5.701226035309283557e+42 3.714016510827671097e+41
5.704229295699999784e+04 5.648956880838427251e+42 3.679966202787220703e+41
5.704561917199999880e+04 4.612838605457584955e+42 3.004995528391456726e+41
5.704881854500000190e+04 4.965560294863955878e+42 3.234773153426661557e+41
5.705153087300000334e+04 5.394711939956585761e+42 3.514340440471312784e+41
5.705413132300000143e+04 5.057876953212156018e+42 3.294912076389022952e+41
5.705755372799999896e+04 5.199579941820607230e+42 3.387223315421658366e+41
5.706015920000000187e+04 4.785951130744403509e+42 3.117768250112212681e+41
5.706584653100000287e+04 4.874928605424458938e+42 3.175731889512848564e+41
5.706877201100000093e+04 3.664107946540702825e+42 3.182603724562077601e+41
5.707173290299999644e+04 4.324822220558749971e+42 2.817369638402021709e+41
5.707490563899999688e+04 3.836792033963523137e+42 2.916020814981834449e+41
5.707762921500000084e+04 3.403833119870772721e+42 2.586965397238971338e+41
5.708118585899999744e+04 3.499195923329594334e+42 2.659442591050870432e+41
5.708691300000000047e+04 2.937434962626887319e+42 2.551423590437340067e+41
5.708937525800000003e+04 2.728778343632430158e+42 2.370186753953667002e+41
5.709942293500000233e+04 2.248890240409775353e+42 2.441701554540184153e+41
5.710265442700000131e+04 1.976825159200281124e+42 2.146310645821825928e+41
5.710525396100000216e+04 1.541587782384897925e+42 4.519145704000857891e+41
5.710920551200000045e+04 1.836404125438314311e+42 1.993850445556397258e+41
5.711193243800000346e+04 1.976825159200281124e+42 1.931679581239643142e+41
5.711412651699999697e+04 2.069990058704377702e+42 2.247463150225595229e+41
5.711772091999999975e+04 2.051012275775397591e+42 2.004172455791561477e+41
5.712031597499999771e+04 1.644251549227461357e+42 1.963745780399220088e+41
5.712357707400000072e+04 1.659465621493227805e+42 1.801741905808041815e+41
5.712623982499999693e+04 1.584777365284437883e+42 1.892715178167864270e+41
5.712940012600000045e+04 1.367628869227357677e+42 1.781861013591075931e+41
5.713255604799999855e+04 1.555851918511683278e+42 2.027093708606190929e+41
5.713655880500000058e+04 1.342666829178708020e+42 1.895116583577258895e+41
5.713934730100000161e+04 1.432083232106523236e+42 1.710351074657600947e+41
5.714759680400000070e+04 1.282236867362577350e+42 1.670605187965437634e+41
5.715025646299999789e+04 1.294101259019601158e+42 1.686063107448790495e+41
5.715348701499999879e+04 1.393054988249162289e+42 1.814988283153230929e+41
5.715664554499999940e+04 1.330357185698140936e+42 1.877742050304387018e+41
5.717310522299999866e+04 1.270481249102068119e+42 1.793229736501381065e+41
5.717613383199999953e+04 1.306075430541007716e+42 1.843469395408463571e+41
5.717919515800000227e+04 1.137544145737423679e+42 2.593653013429335484e+41
5.718246385500000179e+04 9.549227932459562289e+41 1.969909073814202799e+41
5.718605452700000023e+04 1.106542909689817202e+42 1.802120548752959436e+41
5.719184486099999776e+04 1.009179127849542602e+42 1.643553474288722429e+41
5.719519460799999797e+04 1.270481249102068119e+42 1.793229736501381065e+41
5.720038146099999722e+04 1.330357185698140936e+42 2.022183746481647112e+41
5.720380494400000316e+04 1.009179127849542602e+42 1.753123705907970282e+41
5.722661638800000219e+04 1.037452591158391229e+42 1.689599758411198272e+41
5.723037820199999987e+04 7.585221366570440392e+41 2.058887364697615408e+41
5.723646758499999851e+04 8.789582761005797513e+41 1.622338598818125801e+41
5.723885725600000296e+04 6.426407484083488083e+41 1.535024319839569873e+41
5.724211858699999721e+04 9.907595329049922935e+41 1.613555242626305192e+41
5.724690552800000296e+04 8.240778853449808410e+41 1.610516152187215912e+41
5.734073748699999851e+04 6.791539950521138438e+41 1.548502370171827159e+41
5.735184440400000312e+04 9.119441877727696188e+41 1.584209314213826963e+41
5.735469846900000266e+04 4.965560294865049443e+41 1.401735033151553574e+41
5.735736355799999728e+04 8.708999381883429445e+41 1.607464909141591799e+41
5.736025602300000173e+04 4.054789000704963751e+41 1.496826615044941427e+41
5.736395001900000352e+04 5.394711939956917219e+41 1.464308516863047251e+41
5.736694049100000120e+04 4.655520675565077951e+41 1.415306857849088923e+41
5.736989900800000032e+04 4.528644812392186012e+41 1.425904953078241901e+41
5.737225458100000105e+04 6.193958050793938508e+41 1.479500991430015730e+41
5.737557829800000036e+04 5.057876953212948454e+41 1.537625635648210659e+41
5.737844032899999729e+04 7.515679639081081997e+41 1.795210007253045220e+41
5.738320486800000072e+04 7.177418334234759249e+41 2.104051394386835447e+41
5.741168361600000208e+04 4.487125947191078084e+41 1.607705581737739376e+41
5.741773015100000339e+04 5.296247350237976422e+41 1.495085149351997307e+41
5.742380519400000048e+04 6.367489826127858986e+41 2.143158413673379286e+41
5.742646702699999878e+04 3.075872007409746852e+41 2.137334783773968815e+41
5.742775752500000090e+04 7.655406555741772720e+41 1.579232891345199210e+41
5.742966863000000012e+04 1.009179127849542602e+42 2.300974864004211091e+41
