# host-subtracted and Galactic extinction correct AB magnitudes 
#filter MJD ab_mag ab_mag_err 
UVM2   57293.55773 18.38 0.05 
UVM2   57296.62126 18.41 0.05 
UVM2   57298.65170 18.46 0.04 
UVM2   57299.51046 18.49 0.05 
UVM2   57302.56955 18.41 0.05 
UVM2   57305.49445 18.38 0.05 
UVM2   57307.45857 18.32 0.04 
UVM2   57309.68521 18.31 0.06 
UVM2   57311.31344 18.15 0.04 
UVM2   57313.24300 18.28 0.04 
UVM2   57316.23337 18.32 0.06 
UVM2   57317.77360 18.18 0.09 
UVM2   57319.75683 18.49 0.06 
UVM2   57322.75498 18.53 0.06 
UVM2   57325.33388 18.58 0.06 
UVM2   57328.52484 18.31 0.05 
UVM2   57330.19049 18.32 0.05 
UVM2   57331.05172 18.36 0.06 
UVM2   57334.57675 18.35 0.06 
UVM2   57343.43008 18.41 0.06 
UVM2   57346.19837 18.33 0.06 
UVM2   57349.21233 18.28 0.06 
UVM2   57353.56189 18.31 0.07 
UVM2   57356.22415 18.45 0.06 
UVM2   57359.31267 18.38 0.06 
UVM2   57362.83713 18.56 0.07 
UVM2   57365.09293 18.55 0.06 
UVM2   57368.94886 18.61 0.07 
UVM2   57371.42456 18.59 0.06 
UVM2   57374.39968 18.48 0.06 
UVM2   57377.18957 18.56 0.06 
UVM2   57380.91564 18.50 0.06 
UVM2   57383.28879 18.80 0.10 
UVM2   57385.87378 18.56 0.15 
UVM2   57393.66633 18.72 0.06 
UVM2   57396.76330 18.78 0.07 
UVM2   57399.25529 18.76 0.06 
UVM2   57427.74995 19.17 0.07 
UVM2   57429.65336 19.32 0.10 
UVM2   57433.50930 19.23 0.09 
UVM2   57437.35851 19.53 0.16 
UVM2   57447.41269 19.33 0.07 
UVM2   57449.93770 19.41 0.11 
UVM2   57450.17010 19.62 0.17 
UVM2   57454.22191 19.37 0.08 
UVM2   57456.08575 19.36 0.09 
UVM2   57465.55364 19.48 0.08 
UVM2   57470.33298 19.40 0.07 
UVM2   57472.22931 19.51 0.16 
UVM2   57475.67228 19.41 0.07 
UVM2   57477.55206 19.52 0.11 
UVM2   57480.29683 19.68 0.09 
UVM2   57487.47642 19.75 0.15 
UVM2   57489.03141 19.76 0.14 
UVM2   57499.78092 19.84 0.13 
UVM2   57502.70097 19.80 0.12 
UVM2   57505.39129 19.77 0.11 
UVM2   57508.94879 19.68 0.09 
UVM2   57511.87497 19.90 0.10 
UVM2   57515.91980 19.79 0.10 
UVM2   57516.83227 19.83 0.11 
UVM2   57520.61549 19.76 0.14 
UVM2   57523.76015 19.96 0.11 
UVM2   57527.95640 19.77 0.14 
UVM2   57528.92164 20.17 0.26 
UVM2   57533.60777 20.37 0.21 
UVM2   57556.30850 19.98 0.04 
UVM2   57566.32411 20.09 0.09 
UVM2   57578.19974 20.21 0.10 
UVM2   57588.44636 20.23 0.08 
UVM2   57601.15139 20.53 0.10 
UVM2   57609.69252 20.50 0.10 
UVM2   57615.54136 20.47 0.10 
UVM2   57626.15205 20.62 0.08 
UVM2   57636.64727 20.83 0.11 
UVM2   57645.70600 20.68 0.18 
UVM2   57654.99024 20.67 0.11 
UVM2   57667.60906 20.87 0.14 
UVM2   57679.05073 20.64 0.15 
UVM2   57686.54183 20.78 0.10 
UVM2   57704.22724 21.06 0.17 
UVM2   57717.10720 20.94 0.19 
UVM2   57727.58328 21.00 0.17 
UVM2   57746.57083 20.79 0.14 
UVM2   57757.77512 20.87 0.15 
UVM2   57795.39480 20.99 0.13 
UVM2   57881.55202 21.23 0.18 
UVM2   58324.59727 22.04 0.29 
UVM2   59156.21838 22.56 0.35 
UVW1   57197.09387 16.51 0.05 
UVW1   57199.78380 16.57 0.05 
UVW1   57201.81622 16.64 0.05 
UVW1   57205.63336 16.80 0.05 
UVW1   57208.66099 16.98 0.05 
UVW1   57211.65549 17.08 0.05 
UVW1   57214.66856 17.18 0.05 
UVW1   57214.70961 17.23 0.07 
UVW1   57219.78909 17.50 0.06 
UVW1   57221.67948 17.57 0.06 
UVW1   57223.50832 17.69 0.05 
UVW1   57226.51482 17.88 0.05 
UVW1   57229.26442 18.00 0.06 
UVW1   57232.89354 18.25 0.06 
UVW1   57241.11862 18.51 0.06 
UVW1   57244.87835 18.72 0.07 
UVW1   57248.46789 18.71 0.06 
UVW1   57250.70140 18.59 0.10 
UVW1   57253.66765 18.67 0.09 
UVW1   57255.68945 18.79 0.07 
UVW1   57259.39964 18.81 0.09 
UVW1   57262.72656 18.82 0.07 
UVW1   57265.55829 18.77 0.07 
UVW1   57268.78312 18.77 0.08 
UVW1   57272.60067 18.66 0.07 
UVW1   57272.87295 18.67 0.08 
UVW1   57277.35180 18.42 0.06 
UVW1   57282.87659 18.43 0.06 
UVW1   57283.40680 18.40 0.06 
UVW1   57284.36874 18.36 0.06 
UVW1   57284.76937 18.37 0.06 
UVW1   57290.86915 18.40 0.06 
UVW1   57293.56168 18.28 0.06 
UVW1   57296.62374 18.15 0.06 
UVW1   57298.63949 18.25 0.06 
UVW1   57299.51256 18.20 0.06 
UVW1   57302.57105 18.25 0.06 
UVW1   57305.48531 18.12 0.06 
UVW1   57307.44681 18.19 0.06 
UVW1   57309.67283 18.04 0.07 
UVW1   57311.30453 18.10 0.06 
UVW1   57313.23535 18.08 0.06 
UVW1   57316.23590 18.20 0.07 
UVW1   57317.72735 18.27 0.06 
UVW1   57319.75972 18.25 0.07 
UVW1   57322.72467 18.05 0.13 
UVW1   57325.33727 18.23 0.06 
UVW1   57328.52657 18.01 0.06 
UVW1   57330.18263 18.17 0.06 
UVW1   57331.05447 18.07 0.06 
UVW1   57334.57946 18.06 0.06 
UVW1   57343.43337 18.16 0.06 
UVW1   57346.18739 18.25 0.06 
UVW1   57349.21507 18.12 0.06 
UVW1   57353.56386 18.16 0.07 
UVW1   57356.22721 18.21 0.07 
UVW1   57359.31549 18.29 0.07 
UVW1   57362.83827 18.21 0.07 
UVW1   57365.09702 18.39 0.07 
UVW1   57366.39139 18.32 0.07 
UVW1   57368.95132 18.24 0.07 
UVW1   57371.41141 18.42 0.07 
UVW1   57374.40272 18.42 0.07 
UVW1   57377.19298 18.51 0.08 
UVW1   57380.91851 18.50 0.07 
UVW1   57383.28119 18.53 0.09 
UVW1   57385.86984 18.43 0.16 
UVW1   57393.66104 18.54 0.07 
UVW1   57396.74977 18.57 0.07 
UVW1   57399.24676 18.63 0.07 
UVW1   57427.74317 18.85 0.08 
UVW1   57429.64636 19.16 0.12 
UVW1   57433.50409 19.19 0.11 
UVW1   57437.31755 19.06 0.09 
UVW1   57447.40698 19.17 0.10 
UVW1   57449.92933 19.05 0.15 
UVW1   57450.16121 19.29 0.17 
UVW1   57454.21420 19.15 0.10 
UVW1   57456.07563 19.17 0.09 
UVW1   57457.63967 19.28 0.12 
UVW1   57465.55550 19.41 0.09 
UVW1   57470.33612 19.27 0.08 
UVW1   57472.25667 19.19 0.15 
UVW1   57475.67551 19.24 0.08 
UVW1   57477.54708 19.49 0.13 
UVW1   57480.29872 19.45 0.09 
UVW1   57487.47799 19.24 0.13 
UVW1   57489.03512 19.68 0.15 
UVW1   57499.78358 19.82 0.22 
UVW1   57502.70374 19.56 0.13 
UVW1   57505.39341 19.48 0.11 
UVW1   57508.95287 19.46 0.10 
UVW1   57511.87926 19.55 0.10 
UVW1   57515.92383 19.54 0.10 
UVW1   57516.83378 19.50 0.11 
UVW1   57520.61753 19.51 0.13 
UVW1   57523.76233 19.60 0.10 
UVW1   57527.95835 19.60 0.15 
UVW1   57528.92341 19.94 0.28 
UVW1   57533.60431 19.66 0.21 
UVW1   57556.30094 19.86 0.06 
UVW1   57566.31933 19.75 0.10 
UVW1   57578.20203 19.95 0.10 
UVW1   57588.44812 20.22 0.09 
UVW1   57601.15385 20.27 0.10 
UVW1   57609.69519 20.26 0.10 
UVW1   57615.54501 20.35 0.11 
UVW1   57626.53205 20.39 0.09 
UVW1   57636.64950 20.51 0.11 
UVW1   57645.70785 20.33 0.16 
UVW1   57654.99123 20.39 0.11 
UVW1   57667.61073 20.42 0.12 
UVW1   57679.05188 20.48 0.16 
UVW1   57686.54411 20.56 0.11 
UVW1   57704.22922 20.74 0.16 
UVW1   57717.10950 20.76 0.21 
UVW1   57727.58520 20.70 0.20 
UVW1   57746.57370 20.77 0.22 
UVW1   57757.77740 20.63 0.18 
UVW1   57795.39644 20.86 0.19 
UVW1   57881.55382 21.25 0.28 
UVW1   58324.59153 22.22 0.57 
UVW1   59156.21254 23.91 2.02 
U      57197.09500 16.25 0.04 
U      57199.78539 16.29 0.04 
U      57201.81735 16.34 0.04 
U      57205.63487 16.40 0.04 
U      57208.66183 16.58 0.04 
U      57211.65644 16.62 0.04 
U      57214.66998 16.70 0.04 
U      57214.71056 16.77 0.07 
U      57216.36067 16.78 0.04 
U      57216.49408 16.74 0.04 
U      57216.75983 16.77 0.04 
U      57220.52384 16.94 0.04 
U      57221.68129 16.89 0.06 
U      57223.51013 17.05 0.05 
U      57226.51592 17.18 0.04 
U      57229.26517 17.27 0.05 
U      57232.89459 17.37 0.05 
U      57241.12053 17.51 0.05 
U      57244.88007 17.66 0.06 
U      57248.46925 17.66 0.05 
U      57250.70274 17.73 0.10 
U      57253.69688 17.54 0.08 
U      57255.69117 17.79 0.05 
U      57259.40070 17.84 0.08 
U      57262.72737 17.98 0.06 
U      57265.56004 17.93 0.07 
U      57268.78443 17.89 0.07 
U      57272.60224 17.85 0.05 
U      57272.87427 17.91 0.08 
U      57277.35398 17.85 0.05 
U      57282.87797 17.77 0.05 
U      57283.40790 17.81 0.05 
U      57284.36989 17.86 0.06 
U      57284.77037 17.85 0.05 
U      57290.87075 17.81 0.05 
U      57293.56414 17.88 0.05 
U      57296.62530 17.91 0.05 
U      57298.64147 17.75 0.05 
U      57299.51387 17.84 0.05 
U      57302.57195 17.79 0.05 
U      57305.48709 17.75 0.05 
U      57307.44876 17.79 0.06 
U      57309.67468 17.74 0.08 
U      57311.30613 17.81 0.07 
U      57313.23632 17.80 0.07 
U      57316.23732 17.74 0.06 
U      57317.76562 17.84 0.06 
U      57319.76152 17.88 0.06 
U      57325.33945 17.80 0.06 
U      57328.52758 17.72 0.05 
U      57330.18400 17.87 0.06 
U      57331.05610 17.73 0.06 
U      57334.58110 17.84 0.06 
U      57343.43543 17.92 0.06 
U      57346.18918 17.85 0.05 
U      57349.21677 17.84 0.06 
U      57353.56509 17.78 0.09 
U      57356.22913 17.90 0.06 
U      57359.31723 17.76 0.06 
U      57362.83895 18.10 0.08 
U      57365.09902 18.06 0.07 
U      57366.42437 18.09 0.08 
U      57368.95280 17.94 0.07 
U      57371.41349 18.04 0.07 
U      57374.40460 18.12 0.08 
U      57377.19513 18.07 0.08 
U      57380.92019 18.12 0.08 
U      57383.28235 18.08 0.10 
U      57385.87048 18.09 0.21 
U      57393.66184 18.23 0.08 
U      57396.75207 18.24 0.08 
U      57399.24831 18.20 0.08 
U      57427.74431 18.59 0.10 
U      57429.64727 18.88 0.16 
U      57433.50487 18.62 0.13 
U      57437.31896 18.66 0.12 
U      57447.40796 18.89 0.14 
U      57449.93068 18.76 0.18 
U      57450.16261 18.58 0.20 
U      57454.21544 18.69 0.12 
U      57456.07728 18.73 0.11 
U      57457.64078 18.66 0.13 
U      57465.55660 18.82 0.10 
U      57470.33812 18.75 0.09 
U      57472.22317 18.61 0.16 
U      57475.67740 18.70 0.07 
U      57477.54785 18.71 0.13 
U      57480.29990 18.96 0.11 
U      57487.47893 18.98 0.20 
U      57489.03737 19.01 0.16 
U      57502.70538 18.88 0.14 
U      57505.39470 18.92 0.12 
U      57508.95529 18.93 0.11 
U      57511.88183 19.08 0.12 
U      57515.92626 19.01 0.09 
U      57516.83476 18.85 0.12 
U      57520.61876 19.42 0.21 
U      57523.76365 19.16 0.10 
U      57527.95958 19.60 0.25 
U      57528.92450 19.14 0.28 
U      57533.60486 19.33 0.28 
U      57556.30216 19.18 0.06 
U      57566.32016 19.27 0.13 
U      57578.20338 19.45 0.10 
U      57588.44915 19.56 0.08 
U      57601.15530 19.59 0.09 
U      57609.69684 19.79 0.11 
U      57615.54731 19.72 0.11 
U      57626.55550 19.91 0.11 
U      57636.63384 19.87 0.11 
U      57645.70900 19.82 0.18 
U      57654.99184 19.81 0.11 
U      57667.61168 20.10 0.15 
U      57679.05255 20.32 0.22 
U      57686.54551 20.00 0.11 
U      57704.23043 20.40 0.20 
U      57717.11090 20.00 0.20 
U      57728.40611 20.20 0.23 
U      57746.57545 19.96 0.26 
U      57757.77877 20.33 0.27 
U      57795.39744 20.39 0.30 
U      57881.55490 21.43 0.84 
U      58324.59225 21.03 0.45 
B      57197.09574 16.57 0.04 
B      57199.78656 16.62 0.04 
B      57201.81806 16.70 0.04 
B      57205.63559 16.76 0.05 
B      57208.66231 16.85 0.05 
B      57211.65697 16.86 0.05 
B      57214.67093 16.92 0.05 
B      57214.71106 16.83 0.09 
B      57221.68222 17.14 0.08 
B      57223.51100 17.13 0.06 
B      57226.51674 17.21 0.04 
B      57229.26563 17.28 0.06 
B      57232.89510 17.32 0.06 
B      57241.12151 17.45 0.05 
B      57244.88101 17.61 0.07 
B      57248.46998 17.46 0.05 
B      57250.70344 17.34 0.10 
B      57253.69729 17.51 0.10 
B      57255.69237 17.64 0.06 
B      57259.40135 17.80 0.10 
B      57262.72781 17.79 0.07 
B      57265.56097 17.71 0.08 
B      57268.78501 17.77 0.08 
B      57272.60339 17.72 0.06 
B      57272.87494 17.75 0.09 
B      57277.35535 17.61 0.05 
B      57284.37048 17.74 0.06 
B      57284.77103 17.82 0.07 
B      57298.64242 18.00 0.08 
B      57305.48811 17.87 0.06 
B      57307.44971 17.89 0.09 
B      57309.67561 18.17 0.15 
B      57311.30685 17.89 0.10 
B      57313.23689 17.83 0.10 
B      57317.76667 17.83 0.08 
B      57330.18485 17.99 0.09 
B      57346.19044 17.96 0.07 
B      57366.42540 18.02 0.12 
B      57371.41490 18.31 0.12 
B      57383.28319 18.47 0.25 
B      57385.87092 18.35 0.43 
B      57393.66243 18.35 0.14 
B      57396.75359 18.44 0.16 
B      57399.24926 18.60 0.18 
B      57427.74504 18.56 0.16 
B      57429.64798 18.63 0.24 
B      57433.50543 19.03 0.35 
B      57437.31987 18.43 0.18 
B      57447.40856 19.02 0.27 
B      57449.93157 18.57 0.26 
B      57450.16356 18.80 0.41 
B      57454.21627 18.89 0.24 
B      57456.07839 18.79 0.19 
B      57457.64164 18.94 0.28 
B      57472.22395 19.13 0.40 
B      57477.54838 18.95 0.26 
B      57533.60515 18.72 0.28 
B      57556.30277 19.37 0.12 
B      57566.32056 19.62 0.30 
V      57197.09930 16.98 0.09 
V      57199.79227 16.94 0.09 
V      57201.82153 17.10 0.10 
V      57205.63969 17.10 0.10 
V      57208.66500 17.16 0.10 
V      57211.65997 17.18 0.11 
V      57214.67549 17.31 0.11 
V      57214.71386 17.41 0.23 
V      57221.68759 17.42 0.17 
V      57223.51607 17.53 0.13 
V      57226.52073 17.69 0.10 
V      57229.26820 18.01 0.20 
V      57232.89793 17.70 0.15 
V      57241.12725 17.94 0.14 
V      57244.88642 17.88 0.17 
V      57248.47413 17.79 0.13 
V      57250.70743 17.57 0.22 
V      57253.63247 17.54 0.26 
V      57255.66212 17.91 0.15 
V      57259.40504 18.03 0.23 
V      57262.73027 18.04 0.16 
V      57268.78829 17.86 0.17 
V      57272.56850 17.87 0.17 
V      57272.87866 18.20 0.26 
V      57277.36202 17.87 0.11 
V      57284.37380 18.12 0.16 
V      57284.77423 18.27 0.18 
V      57298.64794 18.24 0.18 
V      57305.49306 18.35 0.17 
V      57307.45518 18.51 0.27 
V      57309.68103 17.78 0.22 
V      57311.31105 18.05 0.22 
V      57313.24010 18.18 0.23 
V      57317.77177 18.44 0.25 
V      57330.18889 18.25 0.18 
V      57346.19661 18.24 0.16 
V      57371.42181 18.66 0.30 
V      57383.28721 18.45 0.47 
V      57393.66524 18.68 0.30 
V      57396.76101 18.57 0.28 
V      57399.25387 18.79 0.36 
V      57427.74858 19.75 0.99 
V      57429.65139 18.68 0.49 
V      57433.50807 18.63 0.51 
V      57437.32428 19.51 1.04 
V      57447.41145 19.47 0.83 
V      57449.93590 19.56 1.15 
V      57450.16817 18.55 0.62 
V      57454.22028 18.66 0.35 
V      57456.08384 18.42 0.26 
V      57472.22765 18.85 0.69 
V      57477.55088 19.07 0.63 
V      57556.30620 19.68 0.35 
V      57566.32277 21.63 4.21 
V      58324.59509 19.76 0.66 
