# MJD Lν eLν filter
5.736639138799999637e+04 3.909929829152871981e+44 2.971606661502703782e+43
5.736895132000000012e+04 4.208903448816782567e+44 3.198831199698347895e+43
5.737141141300000163e+04 3.533206032405290694e+44 2.685290795776600822e+43
5.737440271699999721e+04 3.533206032405290694e+44 2.685290795776600822e+43
5.737719297599999845e+04 3.282229641671640058e+44 2.850908443435438148e+43
5.738091851100000349e+04 3.312599738623449214e+44 2.517626627667911156e+43
5.738328118900000118e+04 3.192779771735208317e+44 3.119864932793393429e+43
5.738586984200000006e+04 3.533206032405290694e+44 6.137807533203658596e+43
5.739366103999999905e+04 3.163508190840594665e+44 2.404314763793027112e+43
5.739674977200000285e+04 3.077293810036698012e+44 2.338790511565634469e+43
5.739924676200000249e+04 2.911849759497299641e+44 2.213050494693112116e+43
5.742774317100000189e+04 2.377765181651732633e+44 2.065300595306061423e+43
5.742964636299999984e+04 1.787182747128789947e+44 2.328490815692184009e+43
5.743350408900000184e+04 1.754562985794483659e+44 2.095491812926153194e+43
5.743731755100000009e+04 1.959606914749993997e+44 1.914854556994600679e+43
5.744740698100000009e+04 1.770797757216412779e+44 1.922619236314355695e+43
5.744992932599999767e+04 1.977738934287264461e+44 3.220954146773162674e+43
5.745016121099999873e+04 1.600180461377241478e+44 2.953535563808526023e+43
5.745421420300000318e+04 1.803719345486179428e+44 1.762527056955283163e+43
5.745607563099999970e+04 1.770797757216412779e+44 1.730357312682919829e+43
5.745763966500000242e+04 1.614986748888519343e+44 2.104139500167469195e+43
5.746555550200000289e+04 1.419609716656510638e+44 1.387189499400362714e+43
5.747033612500000163e+04 1.629930037291344831e+44 1.415739242167985004e+43
5.747225667100000283e+04 1.738477055651618389e+44 2.831291220693413602e+43
5.747567550800000026e+04 1.660232699115686155e+44 1.442059799802568384e+43
5.747754708099999698e+04 1.330972134999951380e+44 1.878610024841773138e+43
5.748029871899999853e+04 1.380921410724423041e+44 1.349384734394259481e+43
5.748747799200000009e+04 1.660232699115686155e+44 2.343347174679173500e+43
5.748903512200000114e+04 1.117297850504751592e+44 1.819636091687167376e+43
5.749978358100000332e+04 9.731257469258416071e+43 2.324427281483302463e+43
5.750270373700000346e+04 1.247868906052981533e+44 1.761313385121736172e+43
5.750539341299999796e+04 1.343287468536351695e+44 1.604301421786594861e+43
5.750895287000000098e+04 1.355716754450938105e+44 1.471950763704569925e+43
5.751187926000000152e+04 1.259415294879330599e+44 1.367392782476625235e+43
5.751592383100000006e+04 1.271068521126076571e+44 1.380045112114954760e+43
5.751683377800000017e+04 1.306679155753122020e+44 1.560579754144346169e+43
5.752061753399999725e+04 1.294699449245712018e+44 1.827412686224423548e+43
5.752376232899999741e+04 1.202732269331752790e+44 1.305849969444389663e+43
5.752795835000000079e+04 1.202732269331752790e+44 1.958774954166584123e+43
5.752892341199999646e+04 8.793645690751426961e+43 2.673322259513958218e+43
5.753360430700000143e+04 1.127636080229199740e+44 2.571062168002408310e+43
5.755274961900000199e+04 9.379268385228691740e+43 1.425677576398055109e+43
5.755487434200000280e+04 8.475570940212190373e+43 1.196290449351955226e+43
5.755736320400000113e+04 9.912175053123820093e+43 1.076200732307686680e+43
5.756021660700000211e+04 1.000389127966264184e+44 1.086158695079386597e+43
5.756320566200000030e+04 1.000389127966264184e+44 1.737853912127017713e+43
5.756943300099999760e+04 1.086848382210466442e+44 1.652042892708186328e+43
5.757820203200000105e+04 8.713025062465255884e+43 9.460046763283490361e+42
5.758504561899999680e+04 7.180736051041109117e+43 1.013530063965542892e+43
5.759185062299999845e+04 6.370433158538854480e+43 8.991592896282512578e+42
5.760043319499999780e+04 6.548909113103257798e+43 1.706493054183997756e+43
5.760142947200000344e+04 5.917918273510935498e+43 1.606324531587636156e+43
5.760159886800000095e+04 6.609505423053382774e+43 8.611415200025105485e+42
5.760808440500000142e+04 7.658945219618767941e+43 1.579962881887866764e+43
5.760943829299999925e+04 7.658945219618767941e+43 1.413650999583880463e+43
5.761156288299999869e+04 4.967855594104420392e+43 9.708805221352876456e+42
5.761554500900000130e+04 5.972676097106881533e+43 7.133225745714664076e+42
5.762245458199999848e+04 5.347723733389743529e+43 7.548082451501220718e+42
5.762671219700000074e+04 6.732385303219143828e+43 1.315727004255580772e+43
5.763042935800000123e+04 5.703861391444475305e+43 1.238577763922669737e+43
5.763294610999999713e+04 5.201983415181053572e+43 1.299035797995084458e+43
5.764035289500000363e+04 5.201983415181053572e+43 7.342376249537433460e+42
5.764570784799999819e+04 6.140008371256296059e+43 1.066628701790552512e+43
5.765499123200000031e+04 5.756638571096728323e+43 6.875210005781504526e+42
5.766761072899999999e+04 5.651568075883725723e+43 7.363334488370640361e+42
5.767790252499999769e+04 5.298695507503754483e+43 1.035537399087493597e+43
5.768020122599999740e+04 5.298695507503754483e+43 2.071074798174987194e+43
5.768319252199999755e+04 5.298695507503754483e+43 8.054179770680509606e+42
5.768750563400000101e+04 3.909929829153103823e+43 1.146191140865328559e+43
5.768893418699999893e+04 5.548415333336224794e+43 1.144581927223274154e+43
5.770422922300000209e+04 4.170315990057205882e+43 7.244580889098961390e+42
5.771458759799999825e+04 4.132082303245775588e+43 1.076724325841831906e+43
5.771963139399999636e+04 4.056663301600827867e+43 1.982009797677749813e+43
5.772594615599999815e+04 6.312028676284461655e+43 3.083939126691107104e+43
5.772604166000000259e+04 3.598893236828911594e+43 1.523904986870886012e+43
5.773076779299999907e+04 4.208903448816958949e+43 1.279532479879339406e+43
5.774657369699999981e+04 4.056663301600827867e+43 9.689825677535665175e+42
5.775777739899999870e+04 4.657672660926440487e+43 9.102606908183947622e+42
5.779345230799999990e+04 3.946107964430097163e+43 1.371018331157172271e+43
5.779454390399999829e+04 4.572660554124996026e+43 1.489410934704863036e+43
5.779819311400000151e+04 3.021126868073146102e+43 1.148051386942092705e+43
5.788155381900000066e+04 2.631291502729786928e+43 7.999287659401231712e+42
5.832459152999999787e+04 1.086848382210466616e+43 6.844177698362487985e+42
5.915336469699999725e+04 2.466998942106341263e+42 1.234793141599180036e+43
5.915465802200000326e+04 1.294699449245711968e+43 1.026162508418329750e+43
